Client,CustomerAccountNumber,AdjustmentTypeCode,EffectiveOn,SundryTypeCode,Amount,Reference,GLAccountCode,GLDescription,Reserved1,Reserved2
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00207,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00208,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00209,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00210,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00211,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00212,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00213,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00214,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00215,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00216,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00217,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00218,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00219,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00220,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00221,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00222,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00223,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00224,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00225,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00226,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00227,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00228,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00229,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00230,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00231,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000940,TBSUB,8/1/2020,6302,1.8,VIN00232,G15,Badge Telepeage - Remboursement Abonnement Juin1000004335,,
WFE France,15000941,TBSUB,8/1/2020,6302,1.8,VIN00233,G15,Badge Telepeage - Remboursement Abonnement Juin1000002254,,
WFE France,15000989,TBSUB,8/1/2020,6302,1.8,VIN00234,G15,Badge Telepeage - Remboursement Abonnement Juin1000002255,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00235,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00236,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00237,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00238,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00239,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00240,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00241,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001048,TBSUB,8/1/2020,6302,1.8,VIN00242,G15,Badge Telepeage - Remboursement Abonnement Juin1000002256,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00243,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00244,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00245,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00246,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00247,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00248,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00249,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00250,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00251,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00252,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00253,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00254,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00255,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00256,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00257,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00258,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00259,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00260,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00261,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00262,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00263,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001065,TBSUB,8/1/2020,6302,1.8,VIN00264,G15,Badge Telepeage - Remboursement Abonnement Juin1000005334,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00265,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00266,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00267,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00268,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00269,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00270,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00271,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001066,TBSUB,8/1/2020,6302,1.8,VIN00272,G15,Badge Telepeage - Remboursement Abonnement Juin1000003558,,
WFE France,15001075,TBSUB,8/1/2020,6302,1.8,VIN00273,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001075,TBSUB,8/1/2020,6302,1.8,VIN00274,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001075,TBSUB,8/1/2020,6302,1.8,VIN00275,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001098,TBSUB,8/1/2020,6302,1.8,VIN00276,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001106,TBSUB,8/1/2020,6302,1.8,VIN00277,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001146,TBSUB,8/1/2020,6302,1.8,VIN00278,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001151,TBSUB,8/1/2020,6302,1.8,VIN00279,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00280,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00281,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00282,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00283,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00284,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00285,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00286,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00287,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00288,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00289,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00290,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001152,TBSUB,8/1/2020,6302,1.8,VIN00291,G15,Badge Telepeage - Remboursement Abonnement Juin1000002257,,
WFE France,15001157,TBSUB,8/1/2020,6302,1.8,VIN00292,G15,Badge Telepeage - Remboursement Abonnement Juin1000002258,,
WFE France,15001181,TBSUB,8/1/2020,6302,1.8,VIN00293,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001203,TBSUB,8/1/2020,6302,1.8,VIN00294,G15,Badge Telepeage - Remboursement Abonnement Juin1000002259,,
WFE France,15001204,TBSUB,8/1/2020,6302,1.8,VIN00295,G15,Badge Telepeage - Remboursement Abonnement Juin1000002260,,
WFE France,15001204,TBSUB,8/1/2020,6302,1.8,VIN00296,G15,Badge Telepeage - Remboursement Abonnement Juin1000002260,,
WFE France,15001214,TBSUB,8/1/2020,6302,1.8,VIN00297,G15,Badge Telepeage - Remboursement Abonnement Juin1000004000,,
WFE France,15001214,TBSUB,8/1/2020,6302,1.8,VIN00298,G15,Badge Telepeage - Remboursement Abonnement Juin1000004000,,
WFE France,15001215,TBSUB,8/1/2020,6302,1.8,VIN00299,G15,Badge Telepeage - Remboursement Abonnement Juin1000006089,,
WFE France,15001223,TBSUB,8/1/2020,6302,1.8,VIN00300,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001253,TBSUB,8/1/2020,6302,1.8,VIN00301,G15,Badge Telepeage - Remboursement Abonnement Juin1000002261,,
WFE France,15001265,TBSUB,8/1/2020,6302,1.8,VIN00302,G15,Badge Telepeage - Remboursement Abonnement Juin1000002262,,
WFE France,15001265,TBSUB,8/1/2020,6302,1.8,VIN00303,G15,Badge Telepeage - Remboursement Abonnement Juin1000002262,,
WFE France,15001265,TBSUB,8/1/2020,6302,1.8,VIN00304,G15,Badge Telepeage - Remboursement Abonnement Juin1000002262,,
WFE France,15001266,TBSUB,8/1/2020,6302,1.8,VIN00305,G15,Badge Telepeage - Remboursement Abonnement Juin1000002263,,
WFE France,15001287,TBSUB,8/1/2020,6302,1.8,VIN00306,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001287,TBSUB,8/1/2020,6302,1.8,VIN00307,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001287,TBSUB,8/1/2020,6302,1.8,VIN00308,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001290,TBSUB,8/1/2020,6302,1.8,VIN00309,G15,Badge Telepeage - Remboursement Abonnement Juin1000002264,,
WFE France,15001290,TBSUB,8/1/2020,6302,1.8,VIN00310,G15,Badge Telepeage - Remboursement Abonnement Juin1000002264,,
WFE France,15001302,TBSUB,8/1/2020,6302,1.8,VIN00311,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001319,TBSUB,8/1/2020,6302,1.8,VIN00312,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001327,TBSUB,8/1/2020,6302,1.8,VIN00313,G15,Badge Telepeage - Remboursement Abonnement Juin1000004720,,
WFE France,15001327,TBSUB,8/1/2020,6302,1.8,VIN00314,G15,Badge Telepeage - Remboursement Abonnement Juin1000004720,,
WFE France,15001327,TBSUB,8/1/2020,6302,1.8,VIN00315,G15,Badge Telepeage - Remboursement Abonnement Juin1000004720,,
WFE France,15001377,TBSUB,8/1/2020,6302,1.8,VIN00316,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001384,TBSUB,8/1/2020,6302,1.8,VIN00317,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00318,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00319,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00320,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00321,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00322,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00323,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00324,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00325,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001499,TBSUB,8/1/2020,6302,1.8,VIN00326,G15,Badge Telepeage - Remboursement Abonnement Juin1000004412,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00327,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00328,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00329,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00330,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00331,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001533,TBSUB,8/1/2020,6302,1.8,VIN00332,G15,Badge Telepeage - Remboursement Abonnement Juin1000003999,,
WFE France,15001552,TBSUB,8/1/2020,6302,1.8,VIN00333,G15,Badge Telepeage - Remboursement Abonnement Juin1000004894,,
WFE France,15001555,TBSUB,8/1/2020,6302,1.8,VIN00334,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001555,TBSUB,8/1/2020,6302,1.8,VIN00335,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001583,TBSUB,8/1/2020,6302,1.8,VIN00336,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001584,TBSUB,8/1/2020,6302,1.8,VIN00337,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001586,TBSUB,8/1/2020,6302,1.8,VIN00338,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001586,TBSUB,8/1/2020,6302,1.8,VIN00339,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001586,TBSUB,8/1/2020,6302,1.8,VIN00340,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00341,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00342,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00343,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00344,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00345,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00346,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001641,TBSUB,8/1/2020,6302,1.8,VIN00347,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00348,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00349,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00350,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00351,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00352,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00353,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00354,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001686,TBSUB,8/1/2020,6302,1.8,VIN00355,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001699,TBSUB,8/1/2020,6302,1.8,VIN00356,G15,Badge Telepeage - Remboursement Abonnement Juin1000002269,,
WFE France,15001699,TBSUB,8/1/2020,6302,1.8,VIN00357,G15,Badge Telepeage - Remboursement Abonnement Juin1000002269,,
WFE France,15001699,TBSUB,8/1/2020,6302,1.8,VIN00358,G15,Badge Telepeage - Remboursement Abonnement Juin1000002269,,
WFE France,15001782,TBSUB,8/1/2020,6302,1.8,VIN00359,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001782,TBSUB,8/1/2020,6302,1.8,VIN00360,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001782,TBSUB,8/1/2020,6302,1.8,VIN00361,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001782,TBSUB,8/1/2020,6302,1.8,VIN00362,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001782,TBSUB,8/1/2020,6302,1.8,VIN00363,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001784,TBSUB,8/1/2020,6302,1.8,VIN00364,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001784,TBSUB,8/1/2020,6302,1.8,VIN00365,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001784,TBSUB,8/1/2020,6302,1.8,VIN00366,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001784,TBSUB,8/1/2020,6302,1.8,VIN00367,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001825,TBSUB,8/1/2020,6302,1.8,VIN00368,G15,Badge Telepeage - Remboursement Abonnement Juin1000002270,,
WFE France,15001826,TBSUB,8/1/2020,6302,1.8,VIN00369,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001838,TBSUB,8/1/2020,6302,1.8,VIN00370,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001838,TBSUB,8/1/2020,6302,1.8,VIN00371,G15,Badge Telepeage - Remboursement Abonnement Juin1000005848,,
WFE France,15001857,TBSUB,8/1/2020,6302,1.8,VIN00372,G15,Badge Telepeage - Remboursement Abonnement Juin1000002271,,
WFE France,15001857,TBSUB,8/1/2020,6302,1.8,VIN00373,G15,Badge Telepeage - Remboursement Abonnement Juin1000002271,,
WFE France,15001857,TBSUB,8/1/2020,6302,1.8,VIN00374,G15,Badge Telepeage - Remboursement Abonnement Juin1000002271,,
WFE France,15001857,TBSUB,8/1/2020,6302,1.8,VIN00375,G15,Badge Telepeage - Remboursement Abonnement Juin1000002271,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00376,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00377,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00378,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00379,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00380,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00381,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00382,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00383,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
WFE France,15001879,TBSUB,8/1/2020,6302,1.8,VIN00384,G15,Badge Telepeage - Remboursement Abonnement Juin1000005789,,
